decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,antigravity-419b68b2,antigravity-bank.json,103,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Command of Evidence,quantitative evidence,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,77,115,39,3
kept_reviewed,antigravity-ed9a886e,antigravity-bank.json,104,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,186,65,3
kept_reviewed,antigravity-760ca1d2,antigravity-bank.json,105,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,35,170,95,3
kept_reviewed,antigravity-f20770ab,antigravity-bank.json,106,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,90,37,3
kept_reviewed,antigravity-e03276c9,antigravity-bank.json,107,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;function_features,,,,Expert review required before approval.,25,220,79,3
kept_reviewed,antigravity-61adea87,antigravity-bank.json,108,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,35,114,63,3
kept_reviewed,antigravity-2a015974,antigravity-bank.json,109,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,41,227,84,3
kept_reviewed,antigravity-f5a85539,antigravity-bank.json,110,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,62,159,87,3
kept_reviewed,antigravity-8bb0da76,antigravity-bank.json,111,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,55,251,127,3
kept_reviewed,antigravity-3e544e0b,antigravity-bank.json,112,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,76,96,42,3
kept_reviewed,antigravity-10a2ea20,antigravity-bank.json,113,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,51,244,147,3
kept_reviewed,antigravity-10917fcd,antigravity-bank.json,114,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,190,75,3
kept_reviewed,antigravity-87156018,antigravity-bank.json,115,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,216,85,3
kept_reviewed,antigravity-4e7de8c0,antigravity-bank.json,116,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,27,182,70,3
kept_reviewed,antigravity-762a7121,antigravity-bank.json,117,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,27,70,35,3
kept_reviewed,antigravity-c9028cc0,antigravity-bank.json,118,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,158,76,3
kept_reviewed,antigravity-3330b19b,antigravity-bank.json,119,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,160,79,3
kept_reviewed,antigravity-1fa23db1,antigravity-bank.json,120,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,76,37,3
kept_reviewed,antigravity-e274fedc,antigravity-bank.json,121,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,120,78,3
kept_reviewed,antigravity-d0fd4539,antigravity-bank.json,122,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,153,78,3
kept_reviewed,antigravity-c631642a,antigravity-bank.json,123,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,33,198,71,3
kept_reviewed,antigravity-bc8c0665,antigravity-bank.json,124,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,188,74,3
kept_reviewed,antigravity-83f0863f,antigravity-bank.json,125,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,164,89,3
kept_reviewed,antigravity-00732161,antigravity-bank.json,126,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,34,93,54,3
kept_reviewed,antigravity-a2dbb6a5,antigravity-bank.json,127,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,27,220,89,3
kept_reviewed,antigravity-acc55828,antigravity-bank.json,128,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,34,87,40,3
kept_reviewed,antigravity-86c65775,antigravity-bank.json,129,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,49,195,72,3
kept_reviewed,antigravity-7d1af763,antigravity-bank.json,130,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,51,181,103,3
kept_reviewed,antigravity-73a410a9,antigravity-bank.json,131,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,36,142,69,3
kept_reviewed,antigravity-6b277471,antigravity-bank.json,132,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,38,329,105,3
kept_reviewed,antigravity-b62bfab9,antigravity-bank.json,133,reviewed,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Two-variable data: models and scatterplots,two-variable data: models and scatterplots,Hard,multiple_choice,SAT-Advanced,module2_upper,125,True,calculator_allowed_all_math;desmos_useful;table_or_regression,,,,Expert review required before approval.,47,149,88,3
kept_reviewed,antigravity-646d4955,antigravity-bank.json,134,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,39,207,85,3
kept_reviewed,antigravity-5dde0646,antigravity-bank.json,135,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,133,73,3
kept_reviewed,antigravity-c3b1bb00,antigravity-bank.json,136,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,57,173,98,3
kept_reviewed,antigravity-902ff596,antigravity-bank.json,137,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,28,127,67,3
kept_reviewed,antigravity-220e2107,antigravity-bank.json,138,reviewed,Math,Problem-Solving and Data Analysis,Percentages,Percentages,percentages,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,38,140,80,3
kept_reviewed,antigravity-bb4ae4bd,antigravity-bank.json,139,reviewed,Math,Problem-Solving and Data Analysis,Percentages,Percentages,percentages,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,123,79,3
kept_reviewed,antigravity-59d65299,antigravity-bank.json,140,reviewed,Math,Problem-Solving and Data Analysis,Percentages,Percentages,percentages,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,36,129,72,3
kept_reviewed,antigravity-c55fcec4,antigravity-bank.json,141,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,41,171,81,3
kept_reviewed,antigravity-5a605ecd,antigravity-bank.json,142,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,40,318,105,3
